"no","partNumber","toolNumber","dwNumber","nameEn","specifications","material","quantityInStock","picture","minInventory","maxInventory"
"575","5027875-5027876","Q25JS053","100","Lower mold insert","11.08x17.98x43.97","Cr12MoV","1","spare-part-images/575-5027875-5027876-100.png","1","2"
"576","5027875-5027876","Q25JS053","101","Upper clamping block","20.82x12.27x21.06","Cr12MoV","1","spare-part-images/576-5027875-5027876-101.png","1","2"
"577","5027875-5027876","Q25JS053","102","Lower mold insert","19.82x10.77x55.82","Cr12MoV","1","spare-part-images/577-5027875-5027876-102.png","1","2"
"578","5027875-5027876","Q25JS053","103","Upper clamping block","16.18x12.27x30.33","Cr12MoV","1","spare-part-images/578-5027875-5027876-103.png","1","2"
"579","5027875-5027876","Q25JS053","104","Lower mold insert","17.98x10.77x44.20","Cr12MoV","1","spare-part-images/579-5027875-5027876-104.png","1","2"
"580","5027875-5027876","Q25JS053","105","Upper clamping block","17.98x13.08x30.33","Cr12MoV","1","spare-part-images/580-5027875-5027876-105.png","1","2"
"581","5027875-5027876","Q25JS053","106","Lower mold insert","17.98x12.08x44.15","Cr12MoV","1","spare-part-images/581-5027875-5027876-106.png","1","2"
"582","5027875-5027876","Q25JS053","107","Upper clamping block","20.82x13.08x21.06","Cr12MoV","1","spare-part-images/582-5027875-5027876-107.png","1","2"
"583","5027875-5027876","Q25JS053","108","Lower mold insert","19.82x12.08x55.82","Cr12MoV","1","spare-part-images/583-5027875-5027876-108.png","1","2"
"584","5027875-5027876","Q25JS053","109","Upper clamping block","16.18x13.27x30.33","Cr12MoV","1","spare-part-images/584-5027875-5027876-109.png","1","2"
"585","5027875-5027876","Q25JS053","110","Lower mold insert","17.98x12.77x44.15","Cr12MoV","1","spare-part-images/585-5027875-5027876-110.png","1","2"
"586","5027875-5027876","Q25JS053","111","Upper clamping block","20.82x13.27x21.06","Cr12MoV","1","spare-part-images/586-5027875-5027876-111.png","1","2"
"587","5027875-5027876","Q25JS053","112","Lower mold insert","19.82x12.77x55.82","Cr12MoV","1","spare-part-images/587-5027875-5027876-112.png","1","2"
"588","5027875-5027876","Q25JS053","113","Lower mold insert","33x22x35","Cr12MoV","1","spare-part-images/588-5027875-5027876-113.png","1","2"
"589","5027875-5027876","Q25JS053","114","Lower mold insert","33x22x35","Cr12MoV","1","spare-part-images/589-5027875-5027876-114.png","1","2"
"590","5027875-5027876","Q25JS053","115","Lower mold insert","18.50x17.50x35","Cr12MoV","1","spare-part-images/590-5027875-5027876-115.png","1","2"
"591","5027875-5027876","Q25JS053","116","Lower mold insert","18.50x17.50x35","Cr12MoV","1","spare-part-images/591-5027875-5027876-116.png","1","2"
"592","5027875-5027876","Q25JS053","117","Lower mold insert","40.60x59x35","Cr12MoV","1","spare-part-images/592-5027875-5027876-117.png","1","2"
"593","5027875-5027876","Q25JS053","118","Lower mold insert","27x40x35.85","Cr12MoV","1","spare-part-images/593-5027875-5027876-118.png","1","2"
"594","5027875-5027876","Q25JS053","119","Lower mold insert","28x15x35","Cr12MoV","1","spare-part-images/594-5027875-5027876-119.png","1","2"
"595","5027875-5027876","Q25JS053","120","Forming punch","27x18x100.90","Cr12MoV","1","spare-part-images/595-5027875-5027876-120.png","1","2"
"596","5027875-5027876","Q25JS053","121","Forming punch","28x18x100.90","Cr12MoV","1","spare-part-images/596-5027875-5027876-121.png","1","2"
"597","5027875-5027876","Q25JS053","122","Lower mold insert","27x15x35","Cr12MoV","1","spare-part-images/597-5027875-5027876-122.png","1","2"
"598","5027875-5027876","Q25JS053","123","Lower mold insert","28x15x35","Cr12MoV","1","spare-part-images/598-5027875-5027876-123.png","1","2"
"599","5027875-5027876","Q25JS053","124","Forming punch","27x18x100.90","Cr12MoV","1","spare-part-images/599-5027875-5027876-124.png","1","2"
"600","5027875-5027876","Q25JS053","125","Forming punch","28x18x100.90","Cr12MoV","1","spare-part-images/600-5027875-5027876-125.png","1","2"
"601","5027875-5027876","Q25JS053","126","Lower mold insert","27x15x35","Cr12MoV","1","spare-part-images/601-5027875-5027876-126.png","1","2"
"602","5027875-5027876","Q25JS053","127","Lower mold insert","19x23x35","Cr12MoV","1","spare-part-images/602-5027875-5027876-127.png","1","2"
"603","5027875-5027876","Q25JS053","128","Forming punch","16.50x18x98.39","Cr12MoV","1","spare-part-images/603-5027875-5027876-128.png","1","2"
"604","5027875-5027876","Q25JS053","129","Forming punch","17x18x98.39","Cr12MoV","1","spare-part-images/604-5027875-5027876-129.png","1","2"
"605","5027875-5027876","Q25JS053","130","Forming punch","16x18x98.39","Cr12MoV","1","spare-part-images/605-5027875-5027876-130.png","1","2"
"606","5027875-5027876","Q25JS053","131","Forming punch","18x18x98.39","Cr12MoV","1","spare-part-images/606-5027875-5027876-131.png","1","2"
"607","5027875-5027876","Q25JS053","132","Punching punch","24.40x29.97x90","Cr12MoV","1","spare-part-images/607-5027875-5027876-132.png","1","2"
"608","5027875-5027876","Q25JS053","133","Punching punch","24.40x32.85x90","Cr12MoV","1","spare-part-images/608-5027875-5027876-133.png","1","2"
"609","5027875-5027876","Q25JS053","134","Upper clamping block","24x31.50x35.50","Cr12MoV","1","spare-part-images/609-5027875-5027876-134.png","1","2"
"610","5027875-5027876","Q25JS053","135","Upper clamping block","24x31.50x35.50","Cr12MoV","1","spare-part-images/610-5027875-5027876-135.png","1","2"
"611","5027875-5027876","Q25JS053","136","Upper clamping block","23x33x35.50","Cr12MoV","1","spare-part-images/611-5027875-5027876-136.png","1","2"
"612","5027875-5027876","Q25JS053","137","Upper clamping block","23x33x35.50","Cr12MoV","1","spare-part-images/612-5027875-5027876-137.png","1","2"
"613","5027875-5027876","Q25JS053","138","Lower block","19x23x35","Cr12MoV","1","spare-part-images/613-5027875-5027876-138.png","1","2"
"614","5027875-5027876","Q25JS053","139","Upper block","28x17x35","Cr12MoV","1","spare-part-images/614-5027875-5027876-139.png","1","2"
"615","5027875-5027876","Q25JS053","140","Lower mold insert","28x17x35","Cr12MoV","1","spare-part-images/615-5027875-5027876-140.png","1","2"
"616","5027875-5027876","Q25JS053","141","Lower mold insert","28x16x35","Cr12MoV","1","spare-part-images/616-5027875-5027876-141.png","1","2"
"617","5027875-5027876","Q25JS053","142","Lower mold insert","28x16x35","Cr12MoV","1","spare-part-images/617-5027875-5027876-142.png","1","2"
"618","5027875-5027876","Q25JS053","143","Lower mold insert","23x18x35","Cr12MoV","1","spare-part-images/618-5027875-5027876-143.png","1","2"
"619","5027875-5027876","Q25JS053","144","Lower mold insert","23x18x35","Cr12MoV","1","spare-part-images/619-5027875-5027876-144.png","1","2"
"620","5027875-5027876","Q25JS053","145","Lower mold insert","50x49.50x15","Cr12MoV","1","spare-part-images/620-5027875-5027876-145.png","1","2"
"621","5027875-5027876","Q25JS053","146","Lower mold insert","30x95.50x35","Cr12MoV","1","spare-part-images/621-5027875-5027876-146.png","1","2"
"622","5027875-5027876","Q25JS053","147","Lower mold insert","30x95.50x35","Cr12MoV","1","spare-part-images/622-5027875-5027876-147.png","1","2"
"623","5027875-5027876","Q25JS053","148","Lower mold insert","23x42.50x15","Cr12MoV","1","spare-part-images/623-5027875-5027876-148.png","1","2"
"624","5027875-5027876","Q25JS053","149","Lower mold insert","23x42.50x20","Cr12MoV","1","spare-part-images/624-5027875-5027876-149.png","1","2"
"625","5027875-5027876","Q25JS053","150","Lower mold insert","24x43x15","Cr12MoV","1","spare-part-images/625-5027875-5027876-150.png","1","2"
"626","5027875-5027876","Q25JS053","151","Lower mold insert","24x43x20","Cr12MoV","1","spare-part-images/626-5027875-5027876-151.png","1","2"
"627","5027875-5027876","Q25JS053","152","Lower mold insert","Ø26x63","Cr12MoV","1","spare-part-images/627-5027875-5027876-152.png","1","2"
"628","5027875-5027876","Q25JS053","153","Lower mold insert","27x42x63","Cr12MoV","1","spare-part-images/628-5027875-5027876-153.png","1","2"
"629","5027875-5027876","Q25JS053","154","Lower mold insert","Ø26x63","Cr12MoV","1","spare-part-images/629-5027875-5027876-154.png","1","2"
"630","5004909","Q25JS052","16","Forming punch","32x29x88","Cr12MoV","1","spare-part-images/630-5004909-16.png","1","2"
"631","5004909","Q25JS052","17","Forming punch","32x29x88","Cr12MoV","1","spare-part-images/631-5004909-17.png","1","2"
"632","5004909","Q25JS052","18","Punching punch","16.97x20.2x80","Cr12MoV","1","spare-part-images/632-5004909-18.png","1","2"
"633","5004909","Q25JS052","19","Punching punch","16.97x20.2x80","Cr12MoV","1","spare-part-images/633-5004909-19.png","1","2"
"634","5004909","Q25JS052","20","Punching punch","22x17x80","Cr12MoV","1","spare-part-images/634-5004909-20.png","1","2"
"635","5004909","Q25JS052","21","Punching punch","22x17x80","Cr12MoV","1","spare-part-images/635-5004909-21.png","1","2"
"636","5004909","Q25JS052","22","Punching punch","15.50x13.5x80","Cr12MoV","1","spare-part-images/636-5004909-22.png","1","2"
"637","5004909","Q25JS052","23","Punching punch","15.50x13.5x80","Cr12MoV","1","spare-part-images/637-5004909-23.png","1","2"
"638","5004909","Q25JS052","24","Punching punch","19x28x80","Cr12MoV","1","spare-part-images/638-5004909-24.png","1","2"
"639","5004909","Q25JS052","25","Forming punch","Ø8x110","Cr12MoV","1","spare-part-images/639-5004909-25.png","1","2"
"640","5004909","Q25JS052","28","Upper clamping block","23.90x36.40x15","Cr12MoV","1","spare-part-images/640-5004909-28.png","1","2"
"641","5004909","Q25JS052","29","Upper clamping block","23.90x36.40x15","Cr12MoV","1","spare-part-images/641-5004909-29.png","1","2"
"642","5004909","Q25JS052","31","Upper clamping block","24.50x37x15","Cr12MoV","1","spare-part-images/642-5004909-31.png","1","2"
"643","5004909","Q25JS052","36","Upper clamping block","Ø7x44","Cr12MoV","2","spare-part-images/643-5004909-36.png","1","2"
"644","5004909","Q25JS052","37","Upper clamping block","Ø9x38.60","Cr12MoV","2","spare-part-images/644-5004909-37.png","1","2"
"645","5004909","Q25JS052","38","Lower mold insert","20x16x30","Cr12MoV","2","spare-part-images/645-5004909-38.png","1","2"
"646","5004909","Q25JS052","39","Lower mold insert","20.50x24x30.20","Cr12MoV","1","spare-part-images/646-5004909-39.png","1","2"
"647","5004909","Q25JS052","40","Lower mold insert","20.50x24x30","Cr12MoV","1","spare-part-images/647-5004909-40.png","1","2"
"648","5004909","Q25JS052","41","Lower mold insert","15x15x30","Cr12MoV","1","spare-part-images/648-5004909-41.png","1","2"
"649","5004909","Q25JS052","42","Lower mold insert","28.50x36x30","Cr12MoV","1","spare-part-images/649-5004909-42.png","1","2"
"650","5004909","Q25JS052","43","Lower mold insert","28.50x36x30","Cr12MoV","1","spare-part-images/650-5004909-43.png","1","2"
"651","5004909","Q25JS052","44","Lower mold insert","32x25x30","Cr12MoV","1","spare-part-images/651-5004909-44.png","1","2"
"652","5004909","Q25JS052","45","Lower mold insert","32.50x25x30","Cr12MoV","1","spare-part-images/652-5004909-45.png","1","2"
"653","5004909","Q25JS052","46","Lower mold insert","34x21x30","Cr12MoV","1","spare-part-images/653-5004909-46.png","1","2"
"654","5004909","Q25JS052","47","Lower mold insert","34x21x30","Cr12MoV","1","spare-part-images/654-5004909-47.png","1","2"
"655","5004909","Q25JS052","48","Lower mold insert","18x17x30","Cr12MoV","1","spare-part-images/655-5004909-48.png","1","2"
"656","5004909","Q25JS052","49","Lower mold insert","16x19x30","Cr12MoV","1","spare-part-images/656-5004909-49.png","1","2"
"657","5004909","Q25JS052","50","Lower mold insert","51x43x30","Cr12MoV","1","spare-part-images/657-5004909-50.png","1","2"
"658","5036775-AA","Q25JS054","6","Punch","Ø16x57.75","Cr12MoV","4","spare-part-images/658-5036775-AA-6.png","1","2"
"659","5036775-AA","Q25JS054","8","Insert template","12.5xØ15x55","Cr12MoV","4","spare-part-images/659-5036775-AA-8.png","1","2"
"660","5036775-AA","Q25JS054","9","Insert template","22x15x55","45#","2","spare-part-images/660-5036775-AA-9.png","1","2"
"661","5036775-AA","Q25JS054","10","Insert template","22x15x55","45#","2","spare-part-images/661-5036775-AA-10.png","1","2"
"662","5038709","Q25JS075","47","Forming punch","50.59x6.04x76","Cr12MoV","1","spare-part-images/662-5038709-47.png","1","2"
"663","5038709","Q25JS075","48","Forming punch","Ø10x76.20","Cr12MoV","1","spare-part-images/663-5038709-48.png","1","2"
"664","5038709","Q25JS075","49","Forming punch","10x12x76.10","Cr12MoV","1","spare-part-images/664-5038709-49.png","1","2"
"665","5038709","Q25JS075","50","Punching punch","22.70x27.72x80","Cr12MoV","1","spare-part-images/665-5038709-50.png","1","2"
"666","5038709","Q25JS075","51","Punching punch","22.70x21.82x80","Cr12MoV","1","spare-part-images/666-5038709-51.png","1","2"
"667","5038709","Q25JS075","52","Punching punch","15x21x80","Cr12MoV","1","spare-part-images/667-5038709-52.png","1","2"
"668","5038709","Q25JS075","53","Punching punch","52x34.55x80","Cr12MoV","1","spare-part-images/668-5038709-53.png","1","2"
"669","5038709","Q25JS075","54","Punching punch","22.50x23x80","Cr12MoV","1","spare-part-images/669-5038709-54.png","1","2"
"670","5038709","Q25JS075","55","Punching punch","17.50x13x80","Cr12MoV","1","spare-part-images/670-5038709-55.png","1","2"
"671","5038709","Q25JS075","56","Forming punch","14.55x17x77.18","Cr12MoV","1","spare-part-images/671-5038709-56.png","1","2"
"672","5038709","Q25JS075","57","Punching punch","54.64x13.57x80","Cr12MoV","1","spare-part-images/672-5038709-57.png","1","2"
"673","5038709","Q25JS075","58","Punching punch","12x16x80","Cr12MoV","1","spare-part-images/673-5038709-58.png","1","2"
"674","5038709","Q25JS075","59","Punching punch","14x20.50x80","Cr12MoV","1","spare-part-images/674-5038709-59.png","1","2"
"675","5038709","Q25JS075","60","Punching punch","112x66.45x87","Cr12MoV","1","spare-part-images/675-5038709-60.png","1","2"
"676","5038709","Q25JS075","61","Punching punch","103.05x112x80","Cr12MoV","1","spare-part-images/676-5038709-61.png","1","2"
"677","5038709","Q25JS075","62","Punching punch","25.36x25.16x80","Cr12MoV","1","spare-part-images/677-5038709-62.png","1","2"
"678","5038709","Q25JS075","63","Forming punch","41.88x33.28","Cr12MoV","1","spare-part-images/678-5038709-63.png","1","2"
"679","5038709","Q25JS075","64","Forming punch","38.35x33x75.80","Cr12MoV","1","spare-part-images/679-5038709-64.png","1","2"
"680","5038709","Q25JS075","65","Forming punch","47.55x17.60x80","Cr12MoV","1","spare-part-images/680-5038709-65.png","1","2"
"681","5038709","Q25JS075","66","Punching punch","69.79x61.17x80","Cr12MoV","1","spare-part-images/681-5038709-66.png","1","2"
"682","5038709","Q25JS075","67","Punching punch","53x50.58x49","Cr12MoV","1","spare-part-images/682-5038709-67.png","1","2"
"683","5038709","Q25JS075","68","Punching punch","Ø49.03x31","Cr12MoV","1","spare-part-images/683-5038709-68.png","1","2"
"684","5038709","Q25JS075","69","Punching punch","11x7.68x80","Cr12MoV","1","spare-part-images/684-5038709-69.png","1","2"
"685","5038709","Q25JS075","70","Forming punch","Ø13x78.10","Cr12MoV","3","spare-part-images/685-5038709-70.png","1","2"
"686","5038709","Q25JS075","71","Forming punch","Ø13x77.20","Cr12MoV","1","spare-part-images/686-5038709-71.png","1","2"
"687","5038709","Q25JS075","72","Forming punch","25x106x75","Cr12MoV","1","spare-part-images/687-5038709-72.png","1","2"
"688","5038709","Q25JS075","73","Forming punch","15x106x75","Cr12MoV","1","spare-part-images/688-5038709-73.png","1","2"
"689","5038709","Q25JS075","74","Forming punch","15x106x75","Cr12MoV","1","spare-part-images/689-5038709-74.png","1","2"
"690","5038709","Q25JS075","75","Forming punch","15x106x75","Cr12MoV","1","spare-part-images/690-5038709-75.png","1","2"
"691","5038709","Q25JS075","76","Forming punch","15x106x75","Cr12MoV","1","spare-part-images/691-5038709-76.png","1","2"
"692","5038709","Q25JS075","77","Forming punch","15x95x75","Cr12MoV","1","spare-part-images/692-5038709-77.png","1","2"
"693","5038709","Q25JS075","78","Forming punch","15x95x75","Cr12MoV","1","spare-part-images/693-5038709-78.png","1","2"
"694","5038709","Q25JS075","79","Forming punch","15x95x75","Cr12MoV","1","spare-part-images/694-5038709-79.png","1","2"
"695","5038709","Q25JS075","80","Forming punch","15x95x75","Cr12MoV","1","spare-part-images/695-5038709-80.png","1","2"
"696","5038709","Q25JS075","81","Forming punch","15x95x75","Cr12MoV","1","spare-part-images/696-5038709-81.png","1","2"
"697","5038709","Q25JS075","82","Forming punch","92x89x99","Cr12MoV","1","spare-part-images/697-5038709-82.png","1","2"
"698","5038709","Q25JS075","83","Punching punch","87x85x99","Cr12MoV","1","spare-part-images/698-5038709-83.png","1","2"
"699","5038709","Q25JS075","84","Forming punch","40x80x106.80","Cr12MoV","1","spare-part-images/699-5038709-84.png","1","2"
"700","5038709","Q25JS075","85","Forming punch","40x80x106.80","Cr12MoV","1","spare-part-images/700-5038709-85.png","1","2"
"701","5038709","Q25JS075","86","Punching punch","44x34.37x80","Cr12MoV","1","spare-part-images/701-5038709-86.png","1","2"
"702","5038709","Q25JS075","87","Upper clamping block","46x27x25","Cr12MoV","1","spare-part-images/702-5038709-87.png","1","2"
"703","5038709","Q25JS075","88","Upper clamping block","Ø11x23.70","Cr12MoV","1","spare-part-images/703-5038709-88.png","1","2"
"704","5038709","Q25JS075","89","Upper clamping block","Ø9xØ6x44","Cr12MoV","1","spare-part-images/704-5038709-89.png","1","2"
"705","5038709","Q25JS075","90","Upper clamping block","26x25x25","Cr12MoV","1","spare-part-images/705-5038709-90.png","1","2"
"706","5038709","Q25JS075","91","Upper clamping block","36x26x25","Cr12MoV","1","spare-part-images/706-5038709-91.png","1","2"
"707","5038709","Q25JS075","94","Upper clamping block","72x66x25.23","Cr12MoV","1","spare-part-images/707-5038709-94.png","1","2"
"708","5038709","Q25JS075","96","Upper clamping block","Ø13x26.50","Cr12MoV","1","spare-part-images/708-5038709-96.png","1","2"
"709","5038709","Q25JS075","97","Upper clamping block","43x32x25","Cr12MoV","1","spare-part-images/709-5038709-97.png","1","2"
"710","5038709","Q25JS075","98","Upper clamping block","Ø11x24.10","Cr12MoV","1","spare-part-images/710-5038709-98.png","1","2"
"711","5038709","Q25JS075","99","Upper clamping block","16x32x25","Cr12MoV","1","spare-part-images/711-5038709-99.png","1","2"
"712","5038709","Q25JS075","100","Upper clamping block","25x22x25","Cr12MoV","1","spare-part-images/712-5038709-100.png","1","2"
"713","5038709","Q25JS075","101","Upper clamping block","16x32x25","Cr12MoV","1","spare-part-images/713-5038709-101.png","1","2"
"714","5038709","Q25JS075","102","Upper clamping block","14.5x24.15x26.98","Cr12MoV","1","spare-part-images/714-5038709-102.png","1","2"
"715","5038709","Q25JS075","105","Upper clamping block","Ø13xØ10x40","Cr12MoV","2","spare-part-images/715-5038709-105.png","1","2"
"716","5038709","Q25JS075","106","Upper clamping block","Ø11x41.3","Cr12MoV","6","spare-part-images/716-5038709-106.png","1","2"
"717","5038709","Q25JS075","107","Upper clamping block","Ø16x41.3","Cr12MoV","1","spare-part-images/717-5038709-107.png","1","2"
"718","5038709","Q25JS075","108","Upper clamping block","29x88x28","Cr12MoV","1","spare-part-images/718-5038709-108.png","1","2"
"719","5038709","Q25JS075","109","Upper clamping block","29x84x28","Cr12MoV","1","spare-part-images/719-5038709-109.png","1","2"
"720","5038709","Q25JS075","110","Upper clamping block","65x68x20","Cr12MoV","1","spare-part-images/720-5038709-110.png","1","2"
"721","5038709","Q25JS075","111","Upper clamping block","80x90x20","Cr12MoV","1","spare-part-images/721-5038709-111.png","1","2"
"722","5038709","Q25JS075","112","Upper clamping block","65x68x20","Cr12MoV","1","spare-part-images/722-5038709-112.png","1","2"
"723","5038709","Q25JS075","113","Upper clamping block","80x90x20","Cr12MoV","1","spare-part-images/723-5038709-113.png","1","2"
"724","5038709","Q25JS075","114","Upper clamping block","35x20x30","Cr12MoV","1","spare-part-images/724-5038709-114.png","1","2"
"725","5038709","Q25JS075","115","Upper clamping block","35x20x30","Cr12MoV","1","spare-part-images/725-5038709-115.png","1","2"
"726","5038709","Q25JS075","116","Lower mold insert","84x20x30","Cr12MoV","1","spare-part-images/726-5038709-116.png","1","2"
"727","5038709","Q25JS075","117","Lower mold insert","50.05x3.50x29","Cr12MoV","1","spare-part-images/727-5038709-117.png","1","2"
"728","5038709","Q25JS075","118","Lower mold insert","24x16.50x30","Cr12MoV","1","spare-part-images/728-5038709-118.png","1","2"
"729","5038709","Q25JS075","119","Lower mold insert","39x36x15","Cr12MoV","1","spare-part-images/729-5038709-119.png","1","2"
"730","5038709","Q25JS075","120","Lower mold insert","39x36x15","Cr12MoV","1","spare-part-images/730-5038709-120.png","1","2"
"731","5038709","Q25JS075","121","Lower mold insert","Ø11x31.40","Cr12MoV","1","spare-part-images/731-5038709-121.png","1","2"
"732","5038709","Q25JS075","122","Lower mold insert","16.40x36.66x30","Cr12MoV","1","spare-part-images/732-5038709-122.png","1","2"
"733","5038709","Q25JS075","123","Lower mold insert","2.34x4.34x29","Cr12MoV","1","spare-part-images/733-5038709-123.png","1","2"
"734","5038709","Q25JS075","124","Lower mold insert","18x30x30","Cr12MoV","1","spare-part-images/734-5038709-124.png","1","2"
"735","5038709","Q25JS075","125","Lower mold insert","75.95x73.95x15","Cr12MoV","1","spare-part-images/735-5038709-125.png","1","2"
"736","5038709","Q25JS075","128","Lower mold insert","33x18.66x30","Cr12MoV","1","spare-part-images/736-5038709-128.png","1","2"
"737","5038709","Q25JS075","129","Lower mold insert","Ø13x28.79","Cr12MoV","1","spare-part-images/737-5038709-129.png","1","2"
"738","5038709","Q25JS075","130","Lower mold insert","38x24x30","Cr12MoV","1","spare-part-images/738-5038709-130.png","1","2"
"739","5038709","Q25JS075","131","Lower mold insert","35x20x30","Cr12MoV","1","spare-part-images/739-5038709-131.png","1","2"
"740","5038709","Q25JS075","132","Lower mold insert","83x41x30","Cr12MoV","1","spare-part-images/740-5038709-132.png","1","2"
"741","5038709","Q25JS075","133","Lower mold insert","33x44x30","Cr12MoV","1","spare-part-images/741-5038709-133.png","1","2"
"742","5038709","Q25JS075","134","Lower mold insert","36x36x15","Cr12MoV","1","spare-part-images/742-5038709-134.png","1","2"
"743","5038709","Q25JS075","135","Lower mold insert","36x36x15","Cr12MoV","1","spare-part-images/743-5038709-135.png","1","2"
"744","5038709","Q25JS075","136","Lower mold insert","16x24x30","Cr12MoV","1","spare-part-images/744-5038709-136.png","1","2"
"745","5038709","Q25JS075","137","Lower mold insert","Ø11x30.90","Cr12MoV","1","spare-part-images/745-5038709-137.png","1","2"
"746","5038709","Q25JS075","138","Lower mold insert","32x23x30","Cr12MoV","1","spare-part-images/746-5038709-138.png","1","2"
"747","5038709","Q25JS075","139","Lower mold insert","86x53x30","Cr12MoV","1","spare-part-images/747-5038709-139.png","1","2"
"748","5038709","Q25JS075","140","Lower mold insert","45x27x30","Cr12MoV","1","spare-part-images/748-5038709-140.png","1","2"
"749","5038709","Q25JS075","141","Lower mold insert","86x33x30","Cr12MoV","1","spare-part-images/749-5038709-141.png","1","2"
"750","5038709","Q25JS075","142","Lower mold insert","23x29x30","Cr12MoV","1","spare-part-images/750-5038709-142.png","1","2"
"751","5038709","Q25JS075","143","Lower mold insert","18x40x30","Cr12MoV","1","spare-part-images/751-5038709-143.png","1","2"
"752","5038709","Q25JS075","144","Lower mold insert","23.50x35x30","Cr12MoV","1","spare-part-images/752-5038709-144.png","1","2"
"753","5038709","Q25JS075","145","Lower mold insert","41.17x23.50x30","Cr12MoV","1","spare-part-images/753-5038709-145.png","1","2"
"754","5038709","Q25JS075","146","Lower mold insert","11.87x8.47x28.05","Cr12MoV","1","spare-part-images/754-5038709-146.png","1","2"
"755","5038709","Q25JS075","147","Lower mold insert","88x137x30","Cr12MoV","1","spare-part-images/755-5038709-147.png","1","2"
"756","5038709","Q25JS075","148","Lower mold insert","128x137x30","Cr12MoV","1","spare-part-images/756-5038709-148.png","1","2"
"757","5038709","Q25JS075","149","Lower mold insert","74x34x30","Cr12MoV","1","spare-part-images/757-5038709-149.png","1","2"
"758","5038709","Q25JS075","150","Lower mold insert","61x44x30","Cr12MoV","1","spare-part-images/758-5038709-150.png","1","2"
"759","5038709","Q25JS075","151","Lower mold insert","41.55x23.72x29.20","Cr12MoV","1","spare-part-images/759-5038709-151.png","1","2"
"760","5038709","Q25JS075","152","Lower mold insert","38.48x23.61x29.20","Cr12MoV","1","spare-part-images/760-5038709-152.png","1","2"
"761","5038709","Q25JS075","153","Lower mold insert","48x35.44x30","Cr12MoV","1","spare-part-images/761-5038709-153.png","1","2"
"762","5038709","Q25JS075","154","Lower mold insert","51.50x34x30","Cr12MoV","1","spare-part-images/762-5038709-154.png","1","2"
"763","5038709","Q25JS075","155","Lower mold insert","31x36x30","Cr12MoV","1","spare-part-images/763-5038709-155.png","1","2"
"764","5038709","Q25JS075","156","Lower mold insert","50.50x39x40","Cr12MoV","1","spare-part-images/764-5038709-156.png","1","2"
"765","5038709","Q25JS075","157","Lower mold insert","80.50x41.50x40","Cr12MoV","1","spare-part-images/765-5038709-157.png","1","2"
"766","5038709","Q25JS075","158","Lower mold insert","17x49x30","Cr12MoV","1","spare-part-images/766-5038709-158.png","1","2"
"767","5038709","Q25JS075","159","Lower mold insert","17x49x30","Cr12MoV","1","spare-part-images/767-5038709-159.png","1","2"
"768","5038709","Q25JS075","162","Lower mold insert","73x100x20","Cr12MoV","1","spare-part-images/768-5038709-162.png","1","2"
"769","5038709","Q25JS075","163","Lower mold insert","87x90.03x30","Cr12MoV","1","spare-part-images/769-5038709-163.png","1","2"
"770","5038709","Q25JS075","164","Lower mold insert","28x15.50x30","Cr12MoV","1","spare-part-images/770-5038709-164.png","1","2"
"771","5038709","Q25JS075","165","Lower mold insert","28x15.50x30","Cr12MoV","1","spare-part-images/771-5038709-165.png","1","2"
"772","5038709","Q25JS075","166","Lower mold insert","28x15.50x30","Cr12MoV","1","spare-part-images/772-5038709-166.png","1","2"
"773","5038709","Q25JS075","167","Lower mold insert","28x48x30","Cr12MoV","1","spare-part-images/773-5038709-167.png","1","2"
"774","5038709","Q25JS075","168","Lower mold insert","58x20x30","Cr12MoV","1","spare-part-images/774-5038709-168.png","1","2"
"775","5038709","Q25JS075","169","Lower mold insert","36.40x15.50x30","Cr12MoV","1","spare-part-images/775-5038709-169.png","1","2"
"776","5038709","Q25JS075","170","Lower mold insert","26x29x50x30","Cr12MoV","1","spare-part-images/776-5038709-170.png","1","2"
"777","5038709","Q25JS075","171","Lower mold insert","19x30.50x30","Cr12MoV","1","spare-part-images/777-5038709-171.png","1","2"
"778","5038709","Q25JS075","172","Lower mold insert","57.50x20x30","Cr12MoV","1","spare-part-images/778-5038709-172.png","1","2"
"779","5038709","Q25JS075","173","Lower mold insert","28x39.50x30","Cr12MoV","1","spare-part-images/779-5038709-173.png","1","2"
"780","5038709","Q25JS075","174","Lower mold insert","26x29.50x30","Cr12MoV","1","spare-part-images/780-5038709-174.png","1","2"
"781","5038709","Q25JS075","175","Lower mold insert","Ø13x30.90","Cr12MoV","1","spare-part-images/781-5038709-175.png","1","2"
"782","5038709","Q25JS075","176","Lower mold insert","Ø9x31.40","Cr12MoV","1","spare-part-images/782-5038709-176.png","1","2"
"783","5038709","Q25JS075","177","Lower mold insert","Ø8x31.20","Cr12MoV","1","spare-part-images/783-5038709-177.png","1","2"
"784","5038709","Q25JS075","178","Lower mold insert","6x7x31.20","Cr12MoV","1","spare-part-images/784-5038709-178.png","1","2"
"785","5038709","Q25JS075","179","Lower mold insert","Ø16x21","Cr12MoV","1","spare-part-images/785-5038709-179.png","1","2"
"786","5038709","Q25JS075","180","Lower mold insert","28.40x15.50x30","Cr12MoV","1","spare-part-images/786-5038709-180.png","1","2"
"787","5038709","Q25JS075","184","Lower mold insert","36x14x25","Cr12MoV","1","spare-part-images/787-5038709-184.png","1","2"
